post_id,musician_screen_name,post_created_at,musician_post,musician_post_hashtags,musician_post_mentions,musician_post_favorite_count,musician_post_retweet_count
1118138560362815489,iamdbanj,Tue Apr 16 13:06:21 +0000 2019,World 🌎Entertainer of life #KOKOMASTER 😁😁😁😄😄. Having so much fun #retreat #Creamplatform @creamplatform https://t.co/rQ8mtqjDBM,#KOKOMASTER#retreat#Creamplatform#,@creamplatform@,102,18
1118136910537469952,iamdbanj,Tue Apr 16 12:59:48 +0000 2019,"💯🔥🔥🔥🔥🔥👌👌👌#Repost @CheekyChizzy_ with get_repost
・・・
#kokoma is available on every music outlet now!! Listen and add… https://t.co/ke79HYHH1e",#Repost#kokoma#,@CheekyChizzy_@,52,9
1117367735934230529,iamdbanj,Sun Apr 14 10:03:22 +0000 2019,I no like Trouble 😝 . #kokoma @CheekyChizzy_ @creamplatform @sonymusicafrica @team_dje . Congrats  Bro 🔥🔥🔥✅✅✅💯💯💯 @… https://t.co/2TOF6zQO1n,#kokoma#,@CheekyChizzy_@creamplatform@SonyMusicAfrica@,109,20
1117024625018281985,iamdbanj,Sat Apr 13 11:19:58 +0000 2019,Sometimes I’m  #shy but #youshouldhavebeentold that I’m Sweet like #Avocado . You can ask #Mabebe https://t.co/V9qmlC3lPq,#shy#youshouldhavebeentold#Avocado#Mabebe#,@,91,6
1116779444876668928,iamdbanj,Fri Apr 12 19:05:43 +0000 2019,"The President, The Senator and El Chapo on the 15 years Celebrations of eonlineafrica @DStv @ Sandton, Gauteng https://t.co/GOHa6doDim",#,@DStv@,108,10
1116294439759163393,iamdbanj,Thu Apr 11 10:58:28 +0000 2019,"Can’t wait for tonight - eonlineafrica  #15yearsofe ooOooshheee 🔥 @ Sandton, Gauteng https://t.co/EVasMQ0baa",#15yearsofe#,@,97,16
1114646611408429056,iamdbanj,Sat Apr 06 21:50:35 +0000 2019,RT @JamesLantern2: @DaddyAyomide_ @iamdbanj I'm just an Oliver.... Oliver.... Oliver twist https://t.co/ZlzdnZJDs2,#,@JamesLantern2@DaddyAyomide_@iamdbanj@,0,3
1114646397280759809,iamdbanj,Sat Apr 06 21:49:44 +0000 2019,😂 https://t.co/Rd3NVznPrp,#,@,141,18
1114645414832164866,iamdbanj,Sat Apr 06 21:45:50 +0000 2019,"RT @Kpoko1005FM: Saturday Jam: Baecation , by @iamdbanj X @official2baba 🎶🔛
#NightParols🔥🗣️
@adiamai13 👩‍🦰👄",#NightParols#,@Kpoko1005FM@iamdbanj@official2baba@adiamai13@,0,6
1114645404828741635,iamdbanj,Sat Apr 06 21:45:48 +0000 2019,"RT @CoolFMPH: NP  ""Baecation"" by @iamdbanj ft @official2baba on the #SaturdayPartyClubMix w/ @ChumaNnoli &amp; @deejayexzy   

#ChumasWeeklyTop…",#SaturdayPartyClubMix#,@CoolFMPH@iamdbanj@official2baba@ChumaNnoli@deejayexzy@,0,9
1101476072875544576,iamdbanj,Fri Mar 01 13:35:34 +0000 2019,"About last nights! @compozers epic !!
2019 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
#london #dbanj #global https://t.co/sGooE7pmMZ",#london#dbanj#global#,@Compozers@,202,25
1101160368649297922,iamdbanj,Thu Feb 28 16:41:05 +0000 2019,Big congratulations Igwe @tonyoelumelu and at ubagroup ....#UBAUK  launch 🚀 #africaglobalbank 2019 🔥🔥🔥🔥🔥 https://t.co/Sz5WGzBWRz,#UBAUK#africaglobalbank#,@TonyOElumelu@,322,51
1095253731594006529,iamdbanj,Tue Feb 12 09:30:13 +0000 2019,Who can Translate 🤪. #baecation https://t.co/NLRq1kJKRr,#baecation#,@,206,23
1094888210432442369,iamdbanj,Mon Feb 11 09:17:46 +0000 2019,😆😆🤪 Be #creative https://t.co/wxJ49E9qaJ,#creative#,@,142,16
1094618087066750977,iamdbanj,Sun Feb 10 15:24:23 +0000 2019,#baecation OUT NOW. Link in Bio 🔥🔥🔥🔥🔥 https://t.co/HFRacPI2ih,#baecation#,@,183,40
1094580851491332097,iamdbanj,Sun Feb 10 12:56:25 +0000 2019,"As I Enter this week , ...................... .Complete the Sentence with what you Want or Desire 🙏🙏🙏  don’t forget… https://t.co/ypXdN7y0l3",#,@,969,95
1094281447387656195,iamdbanj,Sat Feb 09 17:06:42 +0000 2019,#baecation OUT NOW 💯✈️✈️✈️🌴🏝🌎 https://t.co/GUmMQ9CH7w,#baecation#,@,190,30
1094150120545886210,iamdbanj,Sat Feb 09 08:24:51 +0000 2019,So I took her on a Vacation and Turn it to #baecation 🌴🤫🤫🤫 #codedly https://t.co/0RvuGmuOi0,#baecation#codedly#,@,417,56
1093896438851940352,iamdbanj,Fri Feb 08 15:36:49 +0000 2019,Video Link In Bio. #LegendaryFacility #BaecationOutNow https://t.co/CTzQaIeaBj,#LegendaryFacility#BaecationOutNow#,@,97,26
1093842925597978624,iamdbanj,Fri Feb 08 12:04:10 +0000 2019,@Sesan_Director How’s #Baecation Video Looking ? #VideoOutNow https://t.co/lE5lLQIere,#Baecation#VideoOutNow#,@Sesan_Director@,12,11
1119241184138887174,DONJAZZY,Fri Apr 19 14:07:47 +0000 2019,RT @MAVINRECORDS: #FindingEfe is a trending matter 📈📈📈. Watch and download @johnnydrille’s new masterpiece at https://t.co/qmZP7gd0aq https…,#FindingEfe#,@MAVINRECORDS@Johnnydrille@,0,40
1119241141747105793,DONJAZZY,Fri Apr 19 14:07:37 +0000 2019,"RT @Johnnydrille: #FindingEfe #FindingEfe #FindingEfe 
#FindingEfe #FindingEfe #FindingEfe 
#FindingEfe #FindingEfe #FindingEfe 
#FindingEf…",#FindingEfe#FindingEfe#FindingEfe#FindingEfe#FindingEfe#FindingEfe#FindingEfe#FindingEfe#FindingEfe#,@Johnnydrille@,0,51
1119214874347937792,DONJAZZY,Fri Apr 19 12:23:14 +0000 2019,Superstar @Johnnydrille is #FindingEfe. Click on the link to listen and watch new video. https://t.co/iRaEssDUsT https://t.co/R41OpTqHsE,#FindingEfe#,@Johnnydrille@,318,86
1119214407140163584,DONJAZZY,Fri Apr 19 12:21:23 +0000 2019,Love it boss. Thanks a lot https://t.co/Ps1Y61nTou,#,@,249,29
1118825191478571009,DONJAZZY,Thu Apr 18 10:34:47 +0000 2019,who is there? https://t.co/0g4ex97PwB,#,@,271,12
1118824813970251777,DONJAZZY,Thu Apr 18 10:33:17 +0000 2019,how was your night? hope all is well? https://t.co/CKg9QMKTdq,#,@,164,4
1118824513884631040,DONJAZZY,Thu Apr 18 10:32:05 +0000 2019,Morning,#,@,1858,95
1118824258984194051,DONJAZZY,Thu Apr 18 10:31:04 +0000 2019,"RT @adaure: Hey @DONJAZZY🙌Pls, can u ask @Trevornoah to visit @greensborocity public @GSOLibrary. His book #BornACrime was picked 4 2019 #O…",#BornACrime#,@adaure@DONJAZZY@Trevornoah@greensborocity@GSOLibrary@,0,10
1118824248552742912,DONJAZZY,Thu Apr 18 10:31:02 +0000 2019,RT @adaure: Bros @DONJAZZY 🙌Tuale! Abeg U fit hala Bros @Trevornoah make he show for my city @greensborocity public @GSOLibrary. Dem pick h…,#,@adaure@DONJAZZY@Trevornoah@greensborocity@GSOLibrary@,0,6
1118823137783832576,DONJAZZY,Thu Apr 18 10:26:37 +0000 2019,Full testing testing https://t.co/yvcDLAJOPB,#,@,117,6
1118813463827161090,DONJAZZY,Thu Apr 18 09:48:10 +0000 2019,RT @heisrema: Damn girl you know I traveled miles!😞 Listen to ‘WHY’ on #Rema-EP now! Link on my bio🚨🔈 https://t.co/jG4Ka5SyL2,#Rema#,@heisrema@,0,141
1118611273086795777,DONJAZZY,Wed Apr 17 20:24:44 +0000 2019,thanks https://t.co/yez6NbHk0G,#,@,129,9
1118603402777440259,DONJAZZY,Wed Apr 17 19:53:28 +0000 2019,https://t.co/zbbQh58YEw,#,@,139,18
1118255498506141698,DONJAZZY,Tue Apr 16 20:51:01 +0000 2019,My fellow Man U fans. Pele. 😢🚶🏻,#,@,3124,420
1117856213797093376,DONJAZZY,Mon Apr 15 18:24:24 +0000 2019,If Daenerys should near Jon Snow from now on. He will be like https://t.co/KWqVp51WcH,#,@,988,229
1117746917927202816,DONJAZZY,Mon Apr 15 11:10:06 +0000 2019,"RT @Afromusiqpromo: #HKN Music Act, @B_RedHKN 🇳🇬 wastes no time in premiering the #video🚨to his new single #EBetter🎵 ft Mavin Records boss…",#HKN#video#EBetter#,@Afromusiqpromo@B_RedHKN@,0,23
1117746822133551104,DONJAZZY,Mon Apr 15 11:09:43 +0000 2019,Guys pls check out the official video for #Ebetter by @B_RedHKN ft @Donjazzy here ====&gt; https://t.co/zbbQh58YEw,#Ebetter#,@B_RedHKN@DONJAZZY@,300,55
1117610331965153280,DONJAZZY,Mon Apr 15 02:07:21 +0000 2019,osheee Game of thrones episode 2 lol #Ebetter https://t.co/qEIIP1DEib,#Ebetter#,@,313,42
1117570716495425537,DONJAZZY,Sun Apr 14 23:29:56 +0000 2019,Man like Burna Boy 🙌🏽🙌🏽🙌🏽 #Coachella19,#Coachella19#,@,1567,221
1117481712123092992,DONJAZZY,Sun Apr 14 17:36:16 +0000 2019,Winter is here! Anticipating the premiere of the season finale. @johnniewalkerng thank you for coming through with… https://t.co/mX74vtA5Fi,#,@johnniewalkerng@,1972,361
1119089926174154752,Leighzus,Fri Apr 19 04:06:44 +0000 2019,"someone designed it.
someone approved it. https://t.co/GGVcidiROQ",#,@,30,0
1118783800975089666,Leighzus,Thu Apr 18 07:50:18 +0000 2019,@ryanfeigh @ePP1999 @matrandol @SlickDevious @sirnai_ @JasonUndefined Dope. 3 of these I had. Gonna peep the other… https://t.co/ExcQTryWua,#,@ryanfeigh@ePP1999@matrandol@SlickDevious@sirnai_@JasonUndefined@,2,0
1118638300451860480,Leighzus,Wed Apr 17 22:12:08 +0000 2019,NYC friends please go to the Continental hotel activation for the John Wick premiere it looks amazing,#,@,10,0
1118634805610995712,Leighzus,Wed Apr 17 21:58:15 +0000 2019,"Portland music community - who are you voting for in the WWeek Best New Band poll? I've got 3 names already, but wo… https://t.co/ZqZHhjaOTO",#,@,1,0
1118609128098635776,Leighzus,Wed Apr 17 20:16:13 +0000 2019,Beyonce just released the best album of the year and it's a live recording from a performance from last year,#,@,5,1
1118600337735081984,Leighzus,Wed Apr 17 19:41:17 +0000 2019,Just in time for Easter! https://t.co/5QgtTe0QSF,#,@,0,0
1118569699640397824,Leighzus,Wed Apr 17 17:39:33 +0000 2019,big bidness. https://t.co/Ep2x2HERk0,#,@,0,0
1118347938629996544,Leighzus,Wed Apr 17 02:58:21 +0000 2019,RT @Ethan_Booker: The way Grover Cleveland met his wife is not great. https://t.co/VJwEqJYKq2,#,@Ethan_Booker@,0,63
1118253784398876672,Leighzus,Tue Apr 16 20:44:13 +0000 2019,big bidness. https://t.co/LCRinQs0w8,#,@,1,0
1117885810102026240,Leighzus,Mon Apr 15 20:22:01 +0000 2019,@ocho_cero_ I'm channeling that energy and I don't like it,#,@ocho_cero_@,0,0
1117885308337418241,Leighzus,Mon Apr 15 20:20:01 +0000 2019,Bruh. https://t.co/CD4nkhDUC7,#,@,9,1
1117882468399378433,Leighzus,Mon Apr 15 20:08:44 +0000 2019,I'm at that level of out of shape where hockey jerseys are starting to feel way too comfortable,#,@,1,0
1117834771592167431,Leighzus,Mon Apr 15 16:59:12 +0000 2019,big bidness. https://t.co/B2FTzgIn93,#,@,2,0
1117825057856733184,Leighzus,Mon Apr 15 16:20:36 +0000 2019,You can tell pretty quickly who at Coachella is from a major city vs not based on their reaction from when they ord… https://t.co/Sb6Ce3Kvht,#,@,10,0
1117625669884637184,Leighzus,Mon Apr 15 03:08:18 +0000 2019,@LowerEastScribe Giant white mountain on stage and even had dancers dressed in all white as coke flurries,#,@LowerEastScribe@,0,0
1117620427260485632,Leighzus,Mon Apr 15 02:47:28 +0000 2019,"Between Pusha T rapping on a mountain of cocaine and YG's visuals being this it's been a strong day for ""real"" hip… https://t.co/lRl5YqnHL8",#,@,19,5
1117607010126614528,Leighzus,Mon Apr 15 01:54:10 +0000 2019,@weare2cents @FOURCOLORZACK @CRAZEARONI Met your dudes Irv and Jose. Jose is out here rocking the 2C merch proudly… https://t.co/5hvHiZNzve,#,@weare2cents@FOURCOLORZACK@CRAZEARONI@,2,0
1117603276822724608,Leighzus,Mon Apr 15 01:39:19 +0000 2019,I don't know the exact math but guys with prayer hands tatted on their neck are between 43 and 100% more likely to start a fight,#,@,4,1
1117602712915304448,Leighzus,Mon Apr 15 01:37:05 +0000 2019,"RT @DannyMerkury: Girl: Who are you?
@Leighzus: You might have seen me in such places, such as my Instagram page.",#,@DannyMerkury@Leighzus@,0,1
1117520460642566144,Leighzus,Sun Apr 14 20:10:15 +0000 2019,@bandeauxx Accurate,#,@bandeauxx@,0,0
1118728829214896129,GLCTHEISM,Thu Apr 18 04:11:52 +0000 2019,"#ism #HappyBirthday to a true testament of #ManHood, my #Nephew the #Honorable king.kofi7 👌🏾👁🙌🏾 https://t.co/zKN54DWzbX",#ism#HappyBirthday#ManHood#Nephew#Honorable#,@,1,0
1117956758486568960,GLCTHEISM,Tue Apr 16 01:03:56 +0000 2019,"My week on Twitter 🎉: 10 Mentions, 8.65K Mention Reach, 2 Likes, 1 Retweet, 2.17K Retweet Reach. See yours with… https://t.co/bCEkXwkEKC",#,@,0,0
1117938160997208065,GLCTHEISM,Mon Apr 15 23:50:02 +0000 2019,"RT @Neak_Undefined: KWESBAAR album to be released 04.23.19 // what are you VULNERABLE to? 

Executive Produced by Rashid Hadee // scheduled…",#,@Neak_Undefined@,0,10
1117833315526963200,GLCTHEISM,Mon Apr 15 16:53:25 +0000 2019,#ism After this amazing get some #mackin attention display he soon encountered some #PimpDilemmas https://t.co/C7MnzsL9kM,#ism#mackin#PimpDilemmas#,@,0,0
1117832120263741441,GLCTHEISM,Mon Apr 15 16:48:40 +0000 2019,#ism After this amazing get some #mackin attention display he soon encountered a #PimpDilemma https://t.co/MvNxu2iIul,#ism#mackin#PimpDilemma#,@,1,0
1117830920978030592,GLCTHEISM,Mon Apr 15 16:43:54 +0000 2019,#ism Whipped up this lil #VeganCrabcakes #Quinoa meal from scratch right quick. Then had some @ismcakes for… https://t.co/JUyP7QCiZ7,#ism#VeganCrabcakes#Quinoa#,@IsmCakes@,1,0
1117790441280299010,GLCTHEISM,Mon Apr 15 14:03:03 +0000 2019,Our biggest fans this week: @TheGSofHipHop. Thank you! via https://t.co/TcwhqN4bjh https://t.co/rPhXwPePH4,#,@TheGSofHipHop@,2,0
1117774291020460032,GLCTHEISM,Mon Apr 15 12:58:52 +0000 2019,"RT @MGRADS: Tiger walking to put the Green Jacket on. 
https://t.co/TSnRhlxG43",#,@MGRADS@,0,4143
1117478573567295488,GLCTHEISM,Sun Apr 14 17:23:48 +0000 2019,#ism #HappyBirthday to one of the realest that ever did it! The honorable @callmemano! 👌🏾👁🙌🏾 https://t.co/2hKH1rKrD0,#ism#HappyBirthday#,@,0,0
1115420091267657728,GLCTHEISM,Tue Apr 09 01:04:07 +0000 2019,"My week on Twitter 🎉: 12 Mentions, 6.11K Mention Reach, 16 Likes, 6 Retweets, 19.8K Retweet Reach. See yours with https://t.co/QjtzuwaDCf",#,@,0,0
1115253836283817984,GLCTHEISM,Mon Apr 08 14:03:29 +0000 2019,"Our biggest fans this week: @IAM_MALI, @TheGSofHipHop, @IceburghSlimm. Thank you! via https://t.co/TcwhqN4bjh https://t.co/kduaNSyrx6",#,@IAM_MALI@TheGSofHipHop@IceburghSlimm@,2,0
1113308994309902336,GLCTHEISM,Wed Apr 03 05:15:23 +0000 2019,#ism #Immortalized #Nip #NipseyHussle 👌🏾👁🙏🏾🎨 https://t.co/AhBlTf2mle,#ism#Immortalized#Nip#NipseyHussle#,@,9,5
1113307984795504640,GLCTHEISM,Wed Apr 03 05:11:22 +0000 2019,#ism #Immortalized #Nip #NipseyHussle 👌🏾👁🙏🏾🎨 https://t.co/1S2GmI2rqK,#ism#Immortalized#Nip#NipseyHussle#,@,1,0
1113306176333078529,GLCTHEISM,Wed Apr 03 05:04:11 +0000 2019,#ism #Immortalized #Nip #NipseyHussle 👌🏾👁🙏🏾🎨 https://t.co/ESGcEBxOtb,#ism#Immortalized#Nip#NipseyHussle#,@,0,1
1113306095907373056,GLCTHEISM,Wed Apr 03 05:03:52 +0000 2019,#ism #Immortalized #Nip #NipseyHussle 👌🏾👁🙏🏾🎨 https://t.co/4iiOmXoRJc,#ism#Immortalized#Nip#NipseyHussle#,@,0,0
1112883225087623169,GLCTHEISM,Tue Apr 02 01:03:31 +0000 2019,"My week on Twitter 🎉: 9 Mentions, 3.47K Mention Reach, 2 Likes, 2 Retweets, 1K Retweet Reach. See yours with… https://t.co/LxogTw1iBy",#,@,0,0
1112858830835253249,GLCTHEISM,Mon Apr 01 23:26:35 +0000 2019,#ism #TheRegal #AvalonRegalTheater #CulturalEconomicDevelopment #ChiStateOfMind #Ye @ The Regal Theater — at The Re… https://t.co/KtVEC14sPu,#ism#TheRegal#AvalonRegalTheater#CulturalEconomicDevelopment#ChiStateOfMind#Ye#,@,0,0
1112858797872218117,GLCTHEISM,Mon Apr 01 23:26:27 +0000 2019,#ism #TheRegal #AvalonRegalTheater #CulturalEconomicDevelopment #ChiStateOfMind #Ye @ The Regal Theater https://t.co/673RW7cexp,#ism#TheRegal#AvalonRegalTheater#CulturalEconomicDevelopment#ChiStateOfMind#Ye#,@,0,0
1112716844765450245,GLCTHEISM,Mon Apr 01 14:02:23 +0000 2019,"Our biggest fans this week: @SpreadHeadsInc, @BaruchObama. Thank you! via https://t.co/TcwhqN4bjh https://t.co/MtKrPper6U",#,@SpreadHeadsInc@BaruchObama@,0,0
1112510109945606144,GLCTHEISM,Mon Apr 01 00:20:54 +0000 2019,#ism I pray the ancestors guide you on your journey the #AfterLife #RIP #NipseyHussle 🙏🏾🙏🏾🙏🏾 https://t.co/Rd0ZzwuWef,#ism#AfterLife#RIP#NipseyHussle#,@,8,2
1119292745271525376,Hit_Boy,Fri Apr 19 17:32:40 +0000 2019,"RT @2fourhrs: New single “Back Out “ feat @tydollasign &amp; @DOPEITSDOM 

https://t.co/cqkodJXCnL

Summer anthem 🔥🏆",#,@2fourhrs@tydollasign@DOPEITSDOM@,0,22
1119261415443800069,Hit_Boy,Fri Apr 19 15:28:10 +0000 2019,RT @MissThrilla: Racks in the Middle been on repeat.,#,@MissThrilla@,0,31
1119246238916935681,Hit_Boy,Fri Apr 19 14:27:52 +0000 2019,"Me and nip at it again 🔓 @ Los Angeles, California https://t.co/oWKcECfnr6",#,@,19,6
1119246054833229826,Hit_Boy,Fri Apr 19 14:27:08 +0000 2019,"Racks in the middle out now! @nipseyhussle @roddyricch @ Los Angeles, California https://t.co/YQeWyGnBN9",#,@NipseyHussle@RoddyRicch@,11,5
1119245063878430725,Hit_Boy,Fri Apr 19 14:23:12 +0000 2019,RT @GeauxRemy: https://t.co/CeeaJhDnGa,#,@GeauxRemy@,0,1
1119245051878490113,Hit_Boy,Fri Apr 19 14:23:09 +0000 2019,"RT @GeauxRemy: ""In the lab Makin hits, with Hit-Boy. 10 Bands on ya head will get you hit boy"" https://t.co/h2Kuf8xwvz",#,@GeauxRemy@,0,3
1119037555696001025,Hit_Boy,Fri Apr 19 00:38:38 +0000 2019,"New @SOBxRBE #FamilyNotAGroup available now 

https://t.co/3a532D39Sq https://t.co/mQPvlCMcpY",#FamilyNotAGroup#,@SOBxRBE@,30,6
1118994091222552576,Hit_Boy,Thu Apr 18 21:45:55 +0000 2019,RT @GRyOMO: Hit-Boy x G Dav x G-RY x SOB X RBE 🔥🔥 https://t.co/WKmO4vuWhJ,#,@GRyOMO@,0,3
1118994078849323009,Hit_Boy,Thu Apr 18 21:45:52 +0000 2019,RT @GRyOMO: Had to cut off who I loved just to stay focused.,#,@GRyOMO@,0,43
1118942488603926528,Hit_Boy,Thu Apr 18 18:20:52 +0000 2019,"RT @2fourhrs: When you think you know , you have no idea",#,@2fourhrs@,0,67
1118942450108682241,Hit_Boy,Thu Apr 18 18:20:43 +0000 2019,My last one for “carousel” w Travis and frank ocean got taken down. Prob not https://t.co/eBuLZDNnC9,#,@,35,2
1118897486129549312,Hit_Boy,Thu Apr 18 15:22:03 +0000 2019,“Real rap this ain’t mumble” ‼️https://t.co/3a532D39Sq,#,@,29,14
1118881376596398080,Hit_Boy,Thu Apr 18 14:18:02 +0000 2019,RT @habersmasher: No weapon...theme song since I was a kid!! https://t.co/2eBFyTRFV7,#,@habersmasher@,0,16
1118628727754305537,Hit_Boy,Wed Apr 17 21:34:06 +0000 2019,New album with @SOBxRBE #familynotagroup out now ! What you slappin so far ? Lmk. https://t.co/TR1mNam3M2 https://t.co/JJRvsaFCgM,#familynotagroup#,@SOBxRBE@,37,12
1118554760469024768,Hit_Boy,Wed Apr 17 16:40:11 +0000 2019,Out on @Vevo rn #FamilyNotAGroup video @SOBxRBE 🛫 https://t.co/ctcSZ9erJA,#FamilyNotAGroup#,@Vevo@SOBxRBE@,53,23
1118551725307154433,Hit_Boy,Wed Apr 17 16:28:07 +0000 2019,🎥 https://t.co/DBACXNyDmU,#,@,5,0
1118547552524070913,Hit_Boy,Wed Apr 17 16:11:32 +0000 2019,Video out now 🛫https://t.co/X2mqaa1F4A @SOBxRBE @defjam #FamilyNotAGroup,#FamilyNotAGroup#,@SOBxRBE@defjam@,16,6
1118514950333276160,Hit_Boy,Wed Apr 17 14:01:59 +0000 2019,RT @vincestaples: Finna ghostride the Tesla brb. https://t.co/nlLjbwWteo,#,@vincestaples@,0,377
1118514938077515776,Hit_Boy,Wed Apr 17 14:01:56 +0000 2019,#FamilyNotAGroup out now 🔴 @SOBxRBE https://t.co/2Q1E3HgBuF,#FamilyNotAGroup#,@SOBxRBE@,12,3
1118371377801777152,Hit_Boy,Wed Apr 17 04:31:29 +0000 2019,Y’all go too crazy. https://t.co/0YXehzE3LU,#,@,48,5
1119331244167163904,HudMo,Fri Apr 19 20:05:39 +0000 2019,"Chella bound, hopefully see some of you tards there",#,@,29,1
1119319585931415552,HudMo,Fri Apr 19 19:19:19 +0000 2019,https://t.co/RxE6F89yTp,#,@,45,9
1119094052123578368,HudMo,Fri Apr 19 04:23:08 +0000 2019,"@JoeShabadu That’s good you enjoy yourself right, right",#,@JoeShabadu@,1,0
1119086891947585536,HudMo,Fri Apr 19 03:54:41 +0000 2019,"@JoeShabadu Ken like, skag deliveries n that ey",#,@JoeShabadu@,0,0
1119070159958712321,HudMo,Fri Apr 19 02:48:12 +0000 2019,"RT @mondomascots: Yukimaru the drone dog flies over Oji town in Nara, Japan, where he’s the mascot. https://t.co/9I9IE5AneG",#,@mondomascots@,0,725
1119069272070705152,HudMo,Fri Apr 19 02:44:40 +0000 2019,@JoeShabadu Up at 4am n raging at the world I seeee,#,@JoeShabadu@,1,0
1119027395657224193,HudMo,Thu Apr 18 23:58:16 +0000 2019,Alexandria Focaccia Cortez,#,@,85,5
1118967126717452288,HudMo,Thu Apr 18 19:58:47 +0000 2019,@jillianturtle @JoeShabadu Always happy to help!,#,@jillianturtle@JoeShabadu@,1,0
1118966598679678976,HudMo,Thu Apr 18 19:56:41 +0000 2019,@JoeShabadu @jillianturtle I sure do buddy!,#,@JoeShabadu@jillianturtle@,1,0
1118960632412246016,HudMo,Thu Apr 18 19:32:58 +0000 2019,@jillianturtle @JoeShabadu’s asshole,#,@jillianturtle@JoeShabadu@,6,0
1118945055610302464,HudMo,Thu Apr 18 18:31:04 +0000 2019,@Theshow816 Cos It’ll be funny as hell,#,@Theshow816@,19,0
1118665070710444032,HudMo,Wed Apr 17 23:58:31 +0000 2019,Hell fucking yeh https://t.co/CHC6SkTkOE,#,@,108,7
1118646583426310144,HudMo,Wed Apr 17 22:45:03 +0000 2019,@JoeShabadu @LuckyMe Get off ur high horse u twisted old fruit,#,@JoeShabadu@LuckyMe@,5,0
1118593314331095040,HudMo,Wed Apr 17 19:13:23 +0000 2019,Quote attributed to @JoeShabadu https://t.co/Krxl3lsLKd,#,@JoeShabadu@,13,0
1118564422622912512,HudMo,Wed Apr 17 17:18:34 +0000 2019,https://t.co/d1sMYmrBBt,#,@,66,7
1118317017503678464,HudMo,Wed Apr 17 00:55:28 +0000 2019,@halpehalpe @LuckyMe Sit down boy,#,@halpehalpe@LuckyMe@,9,0
1118316531706781696,HudMo,Wed Apr 17 00:53:33 +0000 2019,"@DUSTBVLL69 @LuckyMe That was a folder of older stuff probly not for release, I’m not against the idea tho 😗",#,@DUSTBVLL69@LuckyMe@,6,0
1118314525013360641,HudMo,Wed Apr 17 00:45:34 +0000 2019,"RT @animatedtext: karen, why did you turn my son into a basketball? https://t.co/4UMD0OEnea",#,@animatedtext@,0,208
1118310367065624577,HudMo,Wed Apr 17 00:29:03 +0000 2019,@DaftLimmy new character “burstin guy”,#,@DaftLimmy@,2,0
1118251602010234880,HudMo,Tue Apr 16 20:35:32 +0000 2019,I spend a lot of my free time in a wheel chair trying to turn myself into a wolf so it comes naturally https://t.co/Wl0UlNSaxQ,#,@,32,0
1119119563256242176,johnlegend,Fri Apr 19 06:04:30 +0000 2019,"@SpeakerPelosi It's time to start impeachment proceedings, Madame Speaker. We can't let the bar for presidential conduct go this low.",#,@SpeakerPelosi@,2730,423
1119041824247566337,johnlegend,Fri Apr 19 00:55:36 +0000 2019,@itsjulianking yessir!,#,@itsjulianking@,2,1
1119041510090002432,johnlegend,Fri Apr 19 00:54:21 +0000 2019,"@kendrachecketts Thanks so much, Kendra!",#,@kendrachecketts@,8,0
1118938456061648896,johnlegend,Thu Apr 18 18:04:51 +0000 2019,"RT @MichaelSkolnik: Not enough just to talk about, we gotta be about it. 

Proud to support one of the realest, my brother @JohnLegend and…",#,@MichaelSkolnik@johnlegend@,0,40
1118769651658321920,johnlegend,Thu Apr 18 06:54:05 +0000 2019,Got to sing Everything with @ellamai tonight for the first time LIVE! https://t.co/cb4c6lIV6D,#,@ellamai@,3531,464
1118734015689658368,johnlegend,Thu Apr 18 04:32:29 +0000 2019,"@Sifill_LDF Welcome!  You had my enthusiastic vote, of course!",#,@Sifill_LDF@,62,1
1118725571377123328,johnlegend,Thu Apr 18 03:58:55 +0000 2019,@MarcelloKline @DriesVanNoten on the left.  @PaulSmithDesign on the right.,#,@MarcelloKline@DriesVanNoten@PaulSmithDesign@,1,0
1118672917607227393,johnlegend,Thu Apr 18 00:29:42 +0000 2019,@JacobDMaxwell @NBCTheVoice So happy you could join us on stage!  Monday will be amazing!  Can't wait!,#,@JacobDMaxwell@NBCTheVoice@,58,9
1118641078356209665,johnlegend,Wed Apr 17 22:23:11 +0000 2019,"RT @AOC: Climate change is here + we’ve got a deadline: 12 years left to cut emissions in half.

A #GreenNewDeal is our plan for a world an…",#GreenNewDeal#,@AOC@,0,29555
1118638904997863424,johnlegend,Wed Apr 17 22:14:32 +0000 2019,@ava I love this.,#,@ava@,267,7
1118636427695181824,johnlegend,Wed Apr 17 22:04:42 +0000 2019,"@itsjulianking Thank you, brother!  Excited for Monday!!!",#,@itsjulianking@,19,1
1118636278356963328,johnlegend,Wed Apr 17 22:04:06 +0000 2019,@betsyademusic @NBCTheVoice @adamlevine @kellyclarkson @blakeshelton @MaelynMusic @rodstokesmusic Thank you for joi… https://t.co/6bAJl6KRlo,#,@betsyademusic@NBCTheVoice@adamlevine@kellyclarkson@blakeshelton@MaelynMusic@rodstokesmusic@,27,3
1118603078989533185,johnlegend,Wed Apr 17 19:52:11 +0000 2019,"Thank you for all your hard work and inspiration, Desmond!!  Well-deserved recognition! https://t.co/qcKm0YZym1",#,@,610,53
