post_id,musician_screen_name,post_created_at,musician_post,musician_post_hashtags,musician_post_mentions,musician_post_favorite_count,musician_post_retweet_count
1121774084780634112,consequence,Fri Apr 26 13:52:38 +0000 2019,Watch Rammstein's NSFW video for new song “Radio”: https://t.co/vVFrRAkVUR https://t.co/mdhKTqi5Qh,#,@,17,7
1121771571838889984,consequence,Fri Apr 26 13:42:38 +0000 2019,"The Cranberries final album is now streaming: “We knew this had to be one of the, if not the, best Cranberries albu… https://t.co/FmjBbNTwzZ",#,@,48,13
1121768271508836355,consequence,Fri Apr 26 13:29:32 +0000 2019,The countdown is over: Taylor Swift has returned. #MeOutNow https://t.co/4KfWX9RBCo,#MeOutNow#,@,3,1
1121631040903102466,consequence,Fri Apr 26 04:24:13 +0000 2019,"Local Natives break down their new album, Violet Street, Track by Track: https://t.co/IHdwmigKPl #LocalNatives… https://t.co/FKN3TnaJUm",#LocalNatives#,@,52,10
1121630325354876929,consequence,Fri Apr 26 04:21:23 +0000 2019,Stream the second half of MARINA's new album LOVE+FEAR: https://t.co/Lgb9HtWng1 https://t.co/tsygVfFfj9,#,@,10,5
1121630009657925632,consequence,Fri Apr 26 04:20:07 +0000 2019,"Seven Bloody Hells: HBO and Columbia Records have released For the Throne, the new album inspired by Game of Throne… https://t.co/hrThfeqG5a",#,@,11,3
1121436193957109766,CyhiThePrynce,Thu Apr 25 15:29:58 +0000 2019,@KameronBennett What’s good boss,#,@KameronBennett@,12,0
1121162288378019840,CyhiThePrynce,Wed Apr 24 21:21:34 +0000 2019,Yoooo!!!! jackharlow they been asking for this Drip Drop💧💧💧☔️☔️☔️Video Out Now on all Platforms https://t.co/LY3snkNxTS,#,@,48,18
1117591624987574272,CyhiThePrynce,Mon Apr 15 00:53:01 +0000 2019,Handsome Jack ain’t cheap. https://t.co/fPvpdGLT0D,#,@,13,0
1117482544981790726,CyhiThePrynce,Sun Apr 14 17:39:35 +0000 2019,Ayyyeeee!!!! Even tho they about to get expelled from school this was fire it’s some real Leaders at this school ha… https://t.co/1OIY5cVZSV,#,@,168,49
1113973434659364865,CyhiThePrynce,Fri Apr 05 01:15:38 +0000 2019,Finally part of the Unbelievabull Bulldog Family! S/o to @lilbrotha1 and @bigboi for keeping “Handsome Jack” safe f… https://t.co/dCCZFil2DP,#,@lilbrotha1@BigBoi@,12,2
1113971593745719296,CyhiThePrynce,Fri Apr 05 01:08:19 +0000 2019,Handsome Jack!!! https://t.co/979mX8UFWX,#,@,7,1
1113971433871425536,CyhiThePrynce,Fri Apr 05 01:07:41 +0000 2019,Yessir!!! https://t.co/S8PP5FJ9cV,#,@,25,2
1113858789789315072,CyhiThePrynce,Thu Apr 04 17:40:04 +0000 2019,Sexy!!! https://t.co/LPniBI5zCk,#,@,253,26
1112556018200989696,CyhiThePrynce,Mon Apr 01 03:23:19 +0000 2019,Damn man the first time I got to meet bra he told he loved my album and I was gearing up to get you on a feature fo… https://t.co/ZVL0S66oL0,#,@,247,39
1112517639413227520,CyhiThePrynce,Mon Apr 01 00:50:49 +0000 2019,Damn these folks just kilt Nipsey. That’s why I don’t care about being famous cause the hate is real I try to put o… https://t.co/HIkCysOhCq,#,@,1781,449
1112111396714512385,CyhiThePrynce,Sat Mar 30 21:56:33 +0000 2019,@da1truescott Bra relax I’m rich as fuck I don’t have to put nothing else out for the rest of my life so go to anot… https://t.co/NHZNCzs74N,#,@da1truescott@,5,0
1112111053482016768,CyhiThePrynce,Sat Mar 30 21:55:11 +0000 2019,No wrote that song cause I was tired of y’all asking me. It was comedy to me lol all you gotta do is google my gove… https://t.co/EEVPw8r3pu,#,@,154,44
1112067238356410368,CyhiThePrynce,Sat Mar 30 19:01:05 +0000 2019,Naw my nigga I’m RICH!!! https://t.co/qUFRnLR2is,#,@,68,8
1112066845689835520,CyhiThePrynce,Sat Mar 30 18:59:31 +0000 2019,@BrokeCelebBam @jazzepha @JodyBreeze_ygr Yea when I was in a group,#,@BrokeCelebBam@jazzepha@JodyBreeze_ygr@,4,0
1112039614477287424,CyhiThePrynce,Sat Mar 30 17:11:19 +0000 2019,Bro I never been signed to Kanye he has nothing to do with me putting out music. I put music out when I want to I w… https://t.co/exK0MSJRX5,#,@,1075,160
1111851572772794368,CyhiThePrynce,Sat Mar 30 04:44:06 +0000 2019,Remember I said it first @TylerHerro14 is a GOAT https://t.co/mWUBxhnIU2,#,@TylerHerro14@,34,5
1111803475103375361,CyhiThePrynce,Sat Mar 30 01:32:59 +0000 2019,Tell her to hit me https://t.co/AyGpC2lhgv,#,@,11,3
1111740881193844740,CyhiThePrynce,Fri Mar 29 21:24:15 +0000 2019,"I’m looking for a new assistant that lives in Los Angeles.

Please email resumes to ivystateresumes@gmail.com

Thank you!",#,@,59,15
1108506053916782595,CyhiThePrynce,Wed Mar 20 23:10:12 +0000 2019,Whoever said this is a LEGEND!!!! https://t.co/TUsHk8N73a,#,@,221,42
